 0  0.0 0.0
 1  0.0 1.0
 2  0.0 2.0
 3  0.0 3.0
 4  0.0 4.0
 5  0.0 5.0
 6  0.0 6.0
 7  0.0 7.0
 8  0.0 8.0
 9  0.0 9.0
 10  0.0 10.0
 11  0.0 11.0
 12  0.0 12.0
 13  0.0 13.0
 14  0.0 14.0
 15  1.0 0.0
 16  1.0 1.0
 17  1.0 3.0
 18  1.0 4.0
 19  1.0 6.0
 20  1.0 7.0
 21  1.0 9.0
 22  1.0 10.0
 23  1.0 12.0
 24  1.0 13.0
 25  2.0 0.0
 26  2.0 1.0
 27  2.0 2.0
 28  2.0 3.0
 29  2.0 4.0
 30  2.0 5.0
 31  2.0 6.0
 32  2.0 7.0
 33  2.0 8.0
 34  2.0 9.0
 35  2.0 10.0
 36  2.0 11.0
 37  2.0 12.0
 38  2.0 13.0
 39  2.0 14.0
 40  3.0 0.0
 41  3.0 1.0
 42  3.0 2.0
 43  3.0 3.0
 44  3.0 4.0
 45  3.0 5.0
 46  3.0 6.0
 47  3.0 7.0
 48  3.0 8.0
 49  3.0 9.0
 50  3.0 10.0
 51  3.0 11.0
 52  3.0 12.0
 53  3.0 13.0
 54  3.0 14.0
 55  4.0 1.0
 56  4.0 2.0
 57  4.0 4.0
 58  4.0 5.0
 59  4.0 7.0
 60  4.0 8.0
 61  4.0 10.0
 62  4.0 11.0
 63  4.0 13.0
 64  4.0 14.0
 65  5.0 0.0
 66  5.0 1.0
 67  5.0 2.0
 68  5.0 3.0
 69  5.0 4.0
 70  5.0 5.0
 71  5.0 6.0
 72  5.0 7.0
 73  5.0 8.0
 74  5.0 9.0
 75  5.0 10.0
 76  5.0 11.0
 77  5.0 12.0
 78  5.0 13.0
 79  5.0 14.0
 80  6.0 0.0
 81  6.0 1.0
 82  6.0 2.0
 83  6.0 3.0
 84  6.0 4.0
 85  6.0 5.0
 86  6.0 6.0
 87  6.0 7.0
 88  6.0 8.0
 89  6.0 9.0
 90  6.0 10.0
 91  6.0 11.0
 92  6.0 12.0
 93  6.0 13.0
 94  6.0 14.0
 95  7.0 0.0
 96  7.0 1.0
 97  7.0 3.0
 98  7.0 4.0
 99  7.0 6.0
 100  7.0 7.0
 101  7.0 9.0
 102  7.0 10.0
 103  7.0 12.0
 104  7.0 13.0
 105  8.0 0.0
 106  8.0 1.0
 107  8.0 2.0
 108  8.0 3.0
 109  8.0 4.0
 110  8.0 5.0
 111  8.0 6.0
 112  8.0 7.0
 113  8.0 8.0
 114  8.0 9.0
 115  8.0 10.0
 116  8.0 11.0
 117  8.0 12.0
 118  8.0 13.0
 119  8.0 14.0
 120  9.0 0.0
 121  9.0 1.0
 122  9.0 2.0
 123  9.0 3.0
 124  9.0 4.0
 125  9.0 5.0
 126  9.0 6.0
 127  9.0 7.0
 128  9.0 8.0
 129  9.0 9.0
 130  9.0 10.0
 131  9.0 11.0
 132  9.0 12.0
 133  9.0 13.0
 134  9.0 14.0
 135  10.0 1.0
 136  10.0 2.0
 137  10.0 4.0
 138  10.0 5.0
 139  10.0 7.0
 140  10.0 8.0
 141  10.0 10.0
 142  10.0 11.0
 143  10.0 13.0
 144  10.0 14.0
 145  11.0 0.0
 146  11.0 1.0
 147  11.0 2.0
 148  11.0 3.0
 149  11.0 4.0
 150  11.0 5.0
 151  11.0 6.0
 152  11.0 7.0
 153  11.0 8.0
 154  11.0 9.0
 155  11.0 10.0
 156  11.0 11.0
 157  11.0 12.0
 158  11.0 13.0
 159  11.0 14.0
 160  12.0 0.0
 161  12.0 1.0
 162  12.0 2.0
 163  12.0 3.0
 164  12.0 4.0
 165  12.0 5.0
 166  12.0 6.0
 167  12.0 7.0
 168  12.0 8.0
 169  12.0 9.0
 170  12.0 10.0
 171  12.0 11.0
 172  12.0 12.0
 173  12.0 13.0
 174  12.0 14.0
 175  13.0 0.0
 176  13.0 1.0
 177  13.0 3.0
 178  13.0 4.0
 179  13.0 6.0
 180  13.0 7.0
 181  13.0 9.0
 182  13.0 10.0
 183  13.0 12.0
 184  13.0 13.0
 185  14.0 0.0
 186  14.0 1.0
 187  14.0 2.0
 188  14.0 3.0
 189  14.0 4.0
 190  14.0 5.0
 191  14.0 6.0
 192  14.0 7.0
 193  14.0 8.0
 194  14.0 9.0
 195  14.0 10.0
 196  14.0 11.0
 197  14.0 12.0
 198  14.0 13.0
 199  14.0 14.0
