 0  1.0 1.0
 1  1.0 2.0
 2  1.0 3.0
 3  1.0 4.0
 4  1.0 5.0
 5  1.0 6.0
 6  1.0 7.0
 7  1.0 8.0
 8  1.0 9.0
 9  1.0 10.0
 10  1.0 11.0
 11  1.0 12.0
 12  1.0 13.0
 13  1.0 14.0
 14  1.0 15.0
 15  1.0 16.0
 16  1.0 17.0
 17  1.0 18.0
 18  1.0 19.0
 19  1.0 20.0
 20  1.0 21.0
 21  1.0 22.0
 22  1.0 23.0
 23  1.0 24.0
 24  1.0 25.0
 25  1.0 26.0
 26  1.0 27.0
 27  1.0 28.0
 28  1.0 29.0
 29  1.0 30.0
 30  2.0 1.0
 31  2.0 2.0
 32  2.0 3.0
 33  2.0 4.0
 34  2.0 5.0
 35  2.0 6.0
 36  2.0 7.0
 37  2.0 8.0
 38  2.0 9.0
 39  2.0 10.0
 40  2.0 11.0
 41  2.0 12.0
 42  2.0 13.0
 43  2.0 14.0
 44  2.0 15.0
 45  2.0 16.0
 46  2.0 17.0
 47  2.0 18.0
 48  2.0 19.0
 49  2.0 20.0
 50  2.0 21.0
 51  2.0 22.0
 52  2.0 23.0
 53  2.0 24.0
 54  2.0 25.0
 55  2.0 26.0
 56  2.0 27.0
 57  2.0 28.0
 58  2.0 29.0
 59  2.0 30.0
 60  3.0 1.0
 61  3.0 2.0
 62  3.0 3.0
 63  3.0 4.0
 64  3.0 5.0
 65  3.0 6.0
 66  3.0 7.0
 67  3.0 8.0
 68  3.0 9.0
 69  3.0 10.0
 70  3.0 11.0
 71  3.0 12.0
 72  3.0 13.0
 73  3.0 14.0
 74  3.0 15.0
 75  3.0 16.0
 76  3.0 17.0
 77  3.0 18.0
 78  3.0 19.0
 79  3.0 20.0
 80  3.0 21.0
 81  3.0 22.0
 82  3.0 23.0
 83  3.0 24.0
 84  3.0 25.0
 85  3.0 26.0
 86  3.0 27.0
 87  3.0 28.0
 88  3.0 29.0
 89  3.0 30.0
 90  4.0 1.0
 91  4.0 2.0
 92  4.0 3.0
 93  4.0 4.0
 94  4.0 5.0
 95  4.0 6.0
 96  4.0 7.0
 97  4.0 8.0
 98  4.0 9.0
 99  4.0 10.0
 100  4.0 11.0
 101  4.0 12.0
 102  4.0 13.0
 103  4.0 14.0
 104  4.0 15.0
 105  4.0 16.0
 106  4.0 17.0
 107  4.0 18.0
 108  4.0 19.0
 109  4.0 20.0
 110  4.0 21.0
 111  4.0 22.0
 112  4.0 23.0
 113  4.0 24.0
 114  4.0 25.0
 115  4.0 26.0
 116  4.0 27.0
 117  4.0 28.0
 118  4.0 29.0
 119  4.0 30.0
 120  5.0 1.0
 121  5.0 2.0
 122  5.0 3.0
 123  5.0 4.0
 124  5.0 5.0
 125  5.0 6.0
 126  5.0 7.0
 127  5.0 8.0
 128  5.0 9.0
 129  5.0 10.0
 130  5.0 11.0
 131  5.0 12.0
 132  5.0 13.0
 133  5.0 14.0
 134  5.0 15.0
 135  5.0 16.0
 136  5.0 17.0
 137  5.0 18.0
 138  5.0 19.0
 139  5.0 20.0
 140  5.0 21.0
 141  5.0 22.0
 142  5.0 23.0
 143  5.0 24.0
 144  5.0 25.0
 145  5.0 26.0
 146  5.0 27.0
 147  5.0 28.0
 148  5.0 29.0
 149  5.0 30.0
 150  6.0 1.0
 151  6.0 2.0
 152  6.0 3.0
 153  6.0 4.0
 154  6.0 5.0
 155  6.0 6.0
 156  6.0 7.0
 157  6.0 8.0
 158  6.0 9.0
 159  6.0 10.0
 160  6.0 11.0
 161  6.0 12.0
 162  6.0 13.0
 163  6.0 14.0
 164  6.0 15.0
 165  6.0 16.0
 166  6.0 17.0
 167  6.0 18.0
 168  6.0 19.0
 169  6.0 20.0
 170  6.0 21.0
 171  6.0 22.0
 172  6.0 23.0
 173  6.0 24.0
 174  6.0 25.0
 175  6.0 26.0
 176  6.0 27.0
 177  6.0 28.0
 178  6.0 29.0
 179  6.0 30.0
 180  7.0 1.0
 181  7.0 2.0
 182  7.0 3.0
 183  7.0 4.0
 184  7.0 5.0
 185  7.0 6.0
 186  7.0 7.0
 187  7.0 8.0
 188  7.0 9.0
 189  7.0 10.0
 190  7.0 11.0
 191  7.0 12.0
 192  7.0 13.0
 193  7.0 14.0
 194  7.0 15.0
 195  7.0 16.0
 196  7.0 17.0
 197  7.0 18.0
 198  7.0 19.0
 199  7.0 20.0
 200  7.0 21.0
 201  7.0 22.0
 202  7.0 23.0
 203  7.0 24.0
 204  7.0 25.0
 205  7.0 26.0
 206  7.0 27.0
 207  7.0 28.0
 208  7.0 29.0
 209  7.0 30.0
 210  8.0 1.0
 211  8.0 2.0
 212  8.0 3.0
 213  8.0 4.0
 214  8.0 5.0
 215  8.0 6.0
 216  8.0 7.0
 217  8.0 8.0
 218  8.0 9.0
 219  8.0 10.0
 220  8.0 11.0
 221  8.0 12.0
 222  8.0 13.0
 223  8.0 14.0
 224  8.0 15.0
 225  8.0 16.0
 226  8.0 17.0
 227  8.0 18.0
 228  8.0 19.0
 229  8.0 20.0
 230  8.0 21.0
 231  8.0 22.0
 232  8.0 23.0
 233  8.0 24.0
 234  8.0 25.0
 235  8.0 26.0
 236  8.0 27.0
 237  8.0 28.0
 238  8.0 29.0
 239  8.0 30.0
 240  9.0 1.0
 241  9.0 2.0
 242  9.0 3.0
 243  9.0 4.0
 244  9.0 5.0
 245  9.0 6.0
 246  9.0 7.0
 247  9.0 8.0
 248  9.0 9.0
 249  9.0 10.0
 250  9.0 11.0
 251  9.0 12.0
 252  9.0 13.0
 253  9.0 14.0
 254  9.0 15.0
 255  9.0 16.0
 256  9.0 17.0
 257  9.0 18.0
 258  9.0 19.0
 259  9.0 20.0
 260  9.0 21.0
 261  9.0 22.0
 262  9.0 23.0
 263  9.0 24.0
 264  9.0 25.0
 265  9.0 26.0
 266  9.0 27.0
 267  9.0 28.0
 268  9.0 29.0
 269  9.0 30.0
 270  10.0 1.0
 271  10.0 2.0
 272  10.0 3.0
 273  10.0 4.0
 274  10.0 5.0
 275  10.0 6.0
 276  10.0 7.0
 277  10.0 8.0
 278  10.0 9.0
 279  10.0 10.0
 280  10.0 11.0
 281  10.0 12.0
 282  10.0 13.0
 283  10.0 14.0
 284  10.0 15.0
 285  10.0 16.0
 286  10.0 17.0
 287  10.0 18.0
 288  10.0 19.0
 289  10.0 20.0
 290  10.0 21.0
 291  10.0 22.0
 292  10.0 23.0
 293  10.0 24.0
 294  10.0 25.0
 295  10.0 26.0
 296  10.0 27.0
 297  10.0 28.0
 298  10.0 29.0
 299  10.0 30.0
 300  11.0 1.0
 301  11.0 2.0
 302  11.0 3.0
 303  11.0 4.0
 304  11.0 5.0
 305  11.0 6.0
 306  11.0 7.0
 307  11.0 8.0
 308  11.0 9.0
 309  11.0 10.0
 310  11.0 11.0
 311  11.0 12.0
 312  11.0 13.0
 313  11.0 14.0
 314  11.0 15.0
 315  11.0 16.0
 316  11.0 17.0
 317  11.0 18.0
 318  11.0 19.0
 319  11.0 20.0
 320  11.0 21.0
 321  11.0 22.0
 322  11.0 23.0
 323  11.0 24.0
 324  11.0 25.0
 325  11.0 26.0
 326  11.0 27.0
 327  11.0 28.0
 328  11.0 29.0
 329  11.0 30.0
 330  12.0 1.0
 331  12.0 2.0
 332  12.0 3.0
 333  12.0 4.0
 334  12.0 5.0
 335  12.0 6.0
 336  12.0 7.0
 337  12.0 8.0
 338  12.0 9.0
 339  12.0 10.0
 340  12.0 11.0
 341  12.0 12.0
 342  12.0 13.0
 343  12.0 14.0
 344  12.0 15.0
 345  12.0 16.0
 346  12.0 17.0
 347  12.0 18.0
 348  12.0 19.0
 349  12.0 20.0
