 0  0.0 0.0
 1  0.0 1.0
 2  0.0 2.0
 3  0.0 3.0
 4  0.0 4.0
 5  0.0 5.0
 6  0.0 6.0
 7  0.0 7.0
 8  0.0 8.0
 9  0.0 9.0
 10  0.0 10.0
 11  0.0 11.0
 12  0.0 12.0
 13  0.0 13.0
 14  0.0 14.0
 15  0.0 15.0
 16  0.0 16.0
 17  0.0 17.0
 18  0.0 18.0
 19  0.0 19.0
 20  0.0 20.0
 21  0.0 21.0
 22  0.0 22.0
 23  0.0 23.0
 24  0.0 24.0
 25  0.0 25.0
 26  0.0 26.0
 27  0.0 27.0
 28  0.0 28.0
 29  0.0 29.0
 30  0.0 30.0
 31  0.0 31.0
 32  0.0 32.0
 33  0.0 33.0
 34  0.0 34.0
 35  0.0 35.0
 36  0.0 36.0
 37  0.0 37.0
 38  0.0 38.0
 39  0.0 39.0
 40  1.0 0.0
 41  1.0 1.0
 42  1.0 3.0
 43  1.0 4.0
 44  1.0 6.0
 45  1.0 7.0
 46  1.0 9.0
 47  1.0 10.0
 48  1.0 12.0
 49  1.0 13.0
 50  1.0 15.0
 51  1.0 16.0
 52  1.0 18.0
 53  1.0 19.0
 54  1.0 21.0
 55  1.0 22.0
 56  1.0 24.0
 57  1.0 25.0
 58  1.0 27.0
 59  1.0 28.0
 60  1.0 30.0
 61  1.0 31.0
 62  1.0 33.0
 63  1.0 34.0
 64  1.0 36.0
 65  1.0 37.0
 66  1.0 39.0
 67  2.0 0.0
 68  2.0 1.0
 69  2.0 2.0
 70  2.0 3.0
 71  2.0 4.0
 72  2.0 5.0
 73  2.0 6.0
 74  2.0 7.0
 75  2.0 8.0
 76  2.0 9.0
 77  2.0 10.0
 78  2.0 11.0
 79  2.0 12.0
 80  2.0 13.0
 81  2.0 14.0
 82  2.0 15.0
 83  2.0 16.0
 84  2.0 17.0
 85  2.0 18.0
 86  2.0 19.0
 87  2.0 20.0
 88  2.0 21.0
 89  2.0 22.0
 90  2.0 23.0
 91  2.0 24.0
 92  2.0 25.0
 93  2.0 26.0
 94  2.0 27.0
 95  2.0 28.0
 96  2.0 29.0
 97  2.0 30.0
 98  2.0 31.0
 99  2.0 32.0
 100  2.0 33.0
 101  2.0 34.0
 102  2.0 35.0
 103  2.0 36.0
 104  2.0 37.0
 105  2.0 38.0
 106  2.0 39.0
 107  3.0 0.0
 108  3.0 1.0
 109  3.0 2.0
 110  3.0 3.0
 111  3.0 4.0
 112  3.0 5.0
 113  3.0 6.0
 114  3.0 7.0
 115  3.0 8.0
 116  3.0 9.0
 117  3.0 10.0
 118  3.0 11.0
 119  3.0 12.0
 120  3.0 13.0
 121  3.0 14.0
 122  3.0 15.0
 123  3.0 16.0
 124  3.0 17.0
 125  3.0 18.0
 126  3.0 19.0
 127  3.0 20.0
 128  3.0 21.0
 129  3.0 22.0
 130  3.0 23.0
 131  3.0 24.0
 132  3.0 25.0
 133  3.0 26.0
 134  3.0 27.0
 135  3.0 28.0
 136  3.0 29.0
 137  3.0 30.0
 138  3.0 31.0
 139  3.0 32.0
 140  3.0 33.0
 141  3.0 34.0
 142  3.0 35.0
 143  3.0 36.0
 144  3.0 37.0
 145  3.0 38.0
 146  3.0 39.0
 147  4.0 1.0
 148  4.0 2.0
 149  4.0 4.0
 150  4.0 5.0
 151  4.0 7.0
 152  4.0 8.0
 153  4.0 10.0
 154  4.0 11.0
 155  4.0 13.0
 156  4.0 14.0
 157  4.0 16.0
 158  4.0 17.0
 159  4.0 19.0
 160  4.0 20.0
 161  4.0 22.0
 162  4.0 23.0
 163  4.0 25.0
 164  4.0 26.0
 165  4.0 28.0
 166  4.0 29.0
 167  4.0 31.0
 168  4.0 32.0
 169  4.0 34.0
 170  4.0 35.0
 171  4.0 37.0
 172  4.0 38.0
 173  5.0 0.0
 174  5.0 1.0
 175  5.0 2.0
 176  5.0 3.0
 177  5.0 4.0
 178  5.0 5.0
 179  5.0 6.0
 180  5.0 7.0
 181  5.0 8.0
 182  5.0 9.0
 183  5.0 10.0
 184  5.0 11.0
 185  5.0 12.0
 186  5.0 13.0
 187  5.0 14.0
 188  5.0 15.0
 189  5.0 16.0
 190  5.0 17.0
 191  5.0 18.0
 192  5.0 19.0
 193  5.0 20.0
 194  5.0 21.0
 195  5.0 22.0
 196  5.0 23.0
 197  5.0 24.0
 198  5.0 25.0
 199  5.0 26.0
 200  5.0 27.0
 201  5.0 28.0
 202  5.0 29.0
 203  5.0 30.0
 204  5.0 31.0
 205  5.0 32.0
 206  5.0 33.0
 207  5.0 34.0
 208  5.0 35.0
 209  5.0 36.0
 210  5.0 37.0
 211  5.0 38.0
 212  5.0 39.0
 213  6.0 0.0
 214  6.0 1.0
 215  6.0 2.0
 216  6.0 3.0
 217  6.0 4.0
 218  6.0 5.0
 219  6.0 6.0
 220  6.0 7.0
 221  6.0 8.0
 222  6.0 9.0
 223  6.0 10.0
 224  6.0 11.0
 225  6.0 12.0
 226  6.0 13.0
 227  6.0 14.0
 228  6.0 15.0
 229  6.0 16.0
 230  6.0 17.0
 231  6.0 18.0
 232  6.0 19.0
 233  6.0 20.0
 234  6.0 21.0
 235  6.0 22.0
 236  6.0 23.0
 237  6.0 24.0
 238  6.0 25.0
 239  6.0 26.0
 240  6.0 27.0
 241  6.0 28.0
 242  6.0 29.0
 243  6.0 30.0
 244  6.0 31.0
 245  6.0 32.0
 246  6.0 33.0
 247  6.0 34.0
 248  6.0 35.0
 249  6.0 36.0
 250  6.0 37.0
 251  6.0 38.0
 252  6.0 39.0
 253  7.0 0.0
 254  7.0 1.0
 255  7.0 3.0
 256  7.0 4.0
 257  7.0 6.0
 258  7.0 7.0
 259  7.0 9.0
 260  7.0 10.0
 261  7.0 12.0
 262  7.0 13.0
 263  7.0 15.0
 264  7.0 16.0
 265  7.0 18.0
 266  7.0 19.0
 267  7.0 21.0
 268  7.0 22.0
 269  7.0 24.0
 270  7.0 25.0
 271  7.0 27.0
 272  7.0 28.0
 273  7.0 30.0
 274  7.0 31.0
 275  7.0 33.0
 276  7.0 34.0
 277  7.0 36.0
 278  7.0 37.0
 279  7.0 39.0
 280  8.0 0.0
 281  8.0 1.0
 282  8.0 2.0
 283  8.0 3.0
 284  8.0 4.0
 285  8.0 5.0
 286  8.0 6.0
 287  8.0 7.0
 288  8.0 8.0
 289  8.0 9.0
 290  8.0 10.0
 291  8.0 11.0
 292  8.0 12.0
 293  8.0 13.0
 294  8.0 14.0
 295  8.0 15.0
 296  8.0 16.0
 297  8.0 17.0
 298  8.0 18.0
 299  8.0 19.0
 300  8.0 20.0
 301  8.0 21.0
 302  8.0 22.0
 303  8.0 23.0
 304  8.0 24.0
 305  8.0 25.0
 306  8.0 26.0
 307  8.0 27.0
 308  8.0 28.0
 309  8.0 29.0
 310  8.0 30.0
 311  8.0 31.0
 312  8.0 32.0
 313  8.0 33.0
 314  8.0 34.0
 315  8.0 35.0
 316  8.0 36.0
 317  8.0 37.0
 318  8.0 38.0
 319  8.0 39.0
 320  9.0 0.0
 321  9.0 1.0
 322  9.0 2.0
 323  9.0 3.0
 324  9.0 4.0
 325  9.0 5.0
 326  9.0 6.0
 327  9.0 7.0
 328  9.0 8.0
 329  9.0 9.0
 330  9.0 10.0
 331  9.0 11.0
 332  9.0 12.0
 333  9.0 13.0
 334  9.0 14.0
 335  9.0 15.0
 336  9.0 16.0
 337  9.0 17.0
 338  9.0 18.0
 339  9.0 19.0
 340  9.0 20.0
 341  9.0 21.0
 342  9.0 22.0
 343  9.0 23.0
 344  9.0 24.0
 345  9.0 25.0
 346  9.0 26.0
 347  9.0 27.0
 348  9.0 28.0
 349  9.0 29.0
 350  9.0 30.0
 351  9.0 31.0
 352  9.0 32.0
 353  9.0 33.0
 354  9.0 34.0
 355  9.0 35.0
 356  9.0 36.0
 357  9.0 37.0
 358  9.0 38.0
 359  9.0 39.0
 360  10.0 1.0
 361  10.0 2.0
 362  10.0 4.0
 363  10.0 5.0
 364  10.0 7.0
 365  10.0 8.0
 366  10.0 10.0
 367  10.0 11.0
 368  10.0 13.0
 369  10.0 14.0
 370  10.0 16.0
 371  10.0 17.0
 372  10.0 19.0
