 0  0.0 0.0
 1  0.0 1.0
 2  0.0 2.0
 3  0.0 3.0
 4  0.0 4.0
 5  0.0 5.0
 6  0.0 6.0
 7  0.0 7.0
 8  0.0 8.0
 9  0.0 9.0
 10  0.0 10.0
 11  0.0 11.0
 12  0.0 12.0
 13  0.0 13.0
 14  0.0 14.0
 15  0.0 15.0
 16  0.0 16.0
 17  0.0 17.0
 18  0.0 18.0
 19  0.0 19.0
 20  0.0 20.0
 21  0.0 21.0
 22  0.0 22.0
 23  0.0 23.0
 24  0.0 24.0
 25  0.0 25.0
 26  0.0 26.0
 27  0.0 27.0
 28  0.0 28.0
 29  0.0 29.0
 30  1.0 0.0
 31  1.0 1.0
 32  1.0 3.0
 33  1.0 4.0
 34  1.0 6.0
 35  1.0 7.0
 36  1.0 9.0
 37  1.0 10.0
 38  1.0 12.0
 39  1.0 13.0
 40  1.0 15.0
 41  1.0 16.0
 42  1.0 18.0
 43  1.0 19.0
 44  1.0 21.0
 45  1.0 22.0
 46  1.0 24.0
 47  1.0 25.0
 48  1.0 27.0
 49  1.0 28.0
 50  2.0 0.0
 51  2.0 1.0
 52  2.0 2.0
 53  2.0 3.0
 54  2.0 4.0
 55  2.0 5.0
 56  2.0 6.0
 57  2.0 7.0
 58  2.0 8.0
 59  2.0 9.0
 60  2.0 10.0
 61  2.0 11.0
 62  2.0 12.0
 63  2.0 13.0
 64  2.0 14.0
 65  2.0 15.0
 66  2.0 16.0
 67  2.0 17.0
 68  2.0 18.0
 69  2.0 19.0
 70  2.0 20.0
 71  2.0 21.0
 72  2.0 22.0
 73  2.0 23.0
 74  2.0 24.0
 75  2.0 25.0
 76  2.0 26.0
 77  2.0 27.0
 78  2.0 28.0
 79  2.0 29.0
 80  3.0 0.0
 81  3.0 1.0
 82  3.0 2.0
 83  3.0 3.0
 84  3.0 4.0
 85  3.0 5.0
 86  3.0 6.0
 87  3.0 7.0
 88  3.0 8.0
 89  3.0 9.0
 90  3.0 10.0
 91  3.0 11.0
 92  3.0 12.0
 93  3.0 13.0
 94  3.0 14.0
 95  3.0 15.0
 96  3.0 16.0
 97  3.0 17.0
 98  3.0 18.0
 99  3.0 19.0
 100  3.0 20.0
 101  3.0 21.0
 102  3.0 22.0
 103  3.0 23.0
 104  3.0 24.0
 105  3.0 25.0
 106  3.0 26.0
 107  3.0 27.0
 108  3.0 28.0
 109  3.0 29.0
 110  4.0 1.0
 111  4.0 2.0
 112  4.0 4.0
 113  4.0 5.0
 114  4.0 7.0
 115  4.0 8.0
 116  4.0 10.0
 117  4.0 11.0
 118  4.0 13.0
 119  4.0 14.0
 120  4.0 16.0
 121  4.0 17.0
 122  4.0 19.0
 123  4.0 20.0
 124  4.0 22.0
 125  4.0 23.0
 126  4.0 25.0
 127  4.0 26.0
 128  4.0 28.0
 129  4.0 29.0
 130  5.0 0.0
 131  5.0 1.0
 132  5.0 2.0
 133  5.0 3.0
 134  5.0 4.0
 135  5.0 5.0
 136  5.0 6.0
 137  5.0 7.0
 138  5.0 8.0
 139  5.0 9.0
 140  5.0 10.0
 141  5.0 11.0
 142  5.0 12.0
 143  5.0 13.0
 144  5.0 14.0
 145  5.0 15.0
 146  5.0 16.0
 147  5.0 17.0
 148  5.0 18.0
 149  5.0 19.0
 150  5.0 20.0
 151  5.0 21.0
 152  5.0 22.0
 153  5.0 23.0
 154  5.0 24.0
 155  5.0 25.0
 156  5.0 26.0
 157  5.0 27.0
 158  5.0 28.0
 159  5.0 29.0
 160  6.0 0.0
 161  6.0 1.0
 162  6.0 2.0
 163  6.0 3.0
 164  6.0 4.0
 165  6.0 5.0
 166  6.0 6.0
 167  6.0 7.0
 168  6.0 8.0
 169  6.0 9.0
 170  6.0 10.0
 171  6.0 11.0
 172  6.0 12.0
 173  6.0 13.0
 174  6.0 14.0
 175  6.0 15.0
 176  6.0 16.0
 177  6.0 17.0
 178  6.0 18.0
 179  6.0 19.0
 180  6.0 20.0
 181  6.0 21.0
 182  6.0 22.0
 183  6.0 23.0
 184  6.0 24.0
 185  6.0 25.0
 186  6.0 26.0
 187  6.0 27.0
 188  6.0 28.0
 189  6.0 29.0
 190  7.0 0.0
 191  7.0 1.0
 192  7.0 3.0
 193  7.0 4.0
 194  7.0 6.0
 195  7.0 7.0
 196  7.0 9.0
 197  7.0 10.0
 198  7.0 12.0
 199  7.0 13.0
 200  7.0 15.0
 201  7.0 16.0
 202  7.0 18.0
 203  7.0 19.0
 204  7.0 21.0
 205  7.0 22.0
 206  7.0 24.0
 207  7.0 25.0
 208  7.0 27.0
 209  7.0 28.0
 210  8.0 0.0
 211  8.0 1.0
 212  8.0 2.0
 213  8.0 3.0
 214  8.0 4.0
 215  8.0 5.0
 216  8.0 6.0
 217  8.0 7.0
 218  8.0 8.0
 219  8.0 9.0
 220  8.0 10.0
 221  8.0 11.0
 222  8.0 12.0
 223  8.0 13.0
 224  8.0 14.0
 225  8.0 15.0
 226  8.0 16.0
 227  8.0 17.0
 228  8.0 18.0
 229  8.0 19.0
 230  8.0 20.0
 231  8.0 21.0
 232  8.0 22.0
 233  8.0 23.0
 234  8.0 24.0
 235  8.0 25.0
 236  8.0 26.0
 237  8.0 27.0
 238  8.0 28.0
 239  8.0 29.0
 240  9.0 0.0
 241  9.0 1.0
 242  9.0 2.0
 243  9.0 3.0
 244  9.0 4.0
 245  9.0 5.0
 246  9.0 6.0
 247  9.0 7.0
 248  9.0 8.0
 249  9.0 9.0
 250  9.0 10.0
 251  9.0 11.0
 252  9.0 12.0
 253  9.0 13.0
 254  9.0 14.0
 255  9.0 15.0
 256  9.0 16.0
 257  9.0 17.0
 258  9.0 18.0
 259  9.0 19.0
 260  9.0 20.0
 261  9.0 21.0
 262  9.0 22.0
 263  9.0 23.0
 264  9.0 24.0
 265  9.0 25.0
 266  9.0 26.0
 267  9.0 27.0
 268  9.0 28.0
 269  9.0 29.0
 270  10.0 1.0
 271  10.0 2.0
 272  10.0 4.0
 273  10.0 5.0
 274  10.0 7.0
 275  10.0 8.0
 276  10.0 10.0
 277  10.0 11.0
 278  10.0 13.0
 279  10.0 14.0
 280  10.0 16.0
 281  10.0 17.0
 282  10.0 19.0
 283  10.0 20.0
 284  10.0 22.0
 285  10.0 23.0
 286  10.0 25.0
 287  10.0 26.0
 288  10.0 28.0
 289  10.0 29.0
 290  11.0 0.0
 291  11.0 1.0
 292  11.0 2.0
 293  11.0 3.0
 294  11.0 4.0
 295  11.0 5.0
 296  11.0 6.0
 297  11.0 7.0
 298  11.0 8.0
 299  11.0 9.0
 300  11.0 10.0
 301  11.0 11.0
 302  11.0 12.0
 303  11.0 13.0
 304  11.0 14.0
 305  11.0 15.0
 306  11.0 16.0
 307  11.0 17.0
 308  11.0 18.0
 309  11.0 19.0
 310  11.0 20.0
 311  11.0 21.0
 312  11.0 22.0
 313  11.0 23.0
 314  11.0 24.0
 315  11.0 25.0
 316  11.0 26.0
 317  11.0 27.0
 318  11.0 28.0
 319  11.0 29.0
 320  12.0 0.0
 321  12.0 1.0
 322  12.0 2.0
 323  12.0 3.0
 324  12.0 4.0
 325  12.0 5.0
 326  12.0 6.0
 327  12.0 7.0
 328  12.0 8.0
 329  12.0 9.0
 330  12.0 10.0
 331  12.0 11.0
 332  12.0 12.0
 333  12.0 13.0
 334  12.0 14.0
 335  12.0 15.0
 336  12.0 16.0
 337  12.0 17.0
 338  12.0 18.0
 339  12.0 19.0
 340  12.0 20.0
 341  12.0 21.0
 342  12.0 22.0
 343  12.0 23.0
 344  12.0 24.0
 345  12.0 25.0
 346  12.0 26.0
 347  12.0 27.0
 348  12.0 28.0
 349  12.0 29.0
 350  13.0 0.0
 351  13.0 1.0
 352  13.0 3.0
 353  13.0 4.0
 354  13.0 6.0
 355  13.0 7.0
 356  13.0 9.0
 357  13.0 10.0
 358  13.0 12.0
 359  13.0 13.0
 360  13.0 15.0
 361  13.0 16.0
 362  13.0 18.0
 363  13.0 19.0
 364  13.0 21.0
 365  13.0 22.0
 366  13.0 24.0
 367  13.0 25.0
 368  13.0 27.0
 369  13.0 28.0
 370  14.0 0.0
 371  14.0 1.0
 372  14.0 2.0
