 0  0.00 0.00 
 1  4.73 4.27
 2  3.61 7.26
 3  5.64 0.81
 4  8.55 14.55
 5  7.73 6.44
 6  6.12 2.25
 7  8.80 9.47
 8  9.21 6.17
 9  1.61 13.07
 10  3.97 9.32
 11  10.06 5.37
 12  3.13 8.01
 13  5.77 12.67
 14  13.25 6.92
 15  9.76 11.59
 16  7.45 14.49
 17  0.86 11.05
 18  6.75 6.50
 19  11.86 0.31
 20  6.05 4.59
 21  6.75 12.17
 22  6.84 0.55
 23  6.64 1.05
 24  6.72 8.25
 25  14.13 10.68
 26  2.57 9.19
 27  1.06 5.70
 28  2.20 6.82
 29  3.37 0.45
 30  13.75 13.12
 31  12.04 6.19
 32  12.62 12.90
 33  2.25 4.37
 34  4.40 14.11
 35  4.68 10.44
 36  3.70 11.43
 37  7.61 10.54
 38  11.98 14.26
 39  11.59 3.70
 40  7.51 10.72
 41  14.38 10.08
 42  4.90 0.44
 43  0.78 7.10
 44  7.26 4.15
 45  7.55 6.00
 46  2.27 4.59
 47  12.20 14.89
 48  2.49 14.44
 49  4.26 6.89
 50  13.55 8.93
 51  2.33 2.24
 52  5.36 9.95
 53  12.78 2.34
 54  9.20 9.37
 55  6.03 1.71
 56  5.09 5.41
 57  11.79 9.99
 58  5.85 12.57
 59  2.09 13.11
 60  1.71 9.65
 61  4.11 3.98
 62  14.24 1.31
 63  3.87 1.73
 64  0.75 8.12
 65  8.62 14.30
 66  2.06 10.95
 67  1.54 7.42
 68  5.89 14.32
 69  9.75 0.10
 70  8.69 0.79
 71  1.80 13.78
 72  6.20 13.59
 73  8.77 12.05
 74  11.16 10.86
 75  10.16 12.87
 76  5.50 14.27
 77  1.85 4.74
 78  0.58 5.72
 79  6.47 1.33
 80  13.84 0.09
 81  0.62 0.90
 82  11.04 2.16
 83  8.31 1.93
 84  1.48 3.07
 85  2.03 10.17
 86  3.85 3.84
 87  8.95 10.05
 88  2.43 2.72
 89  7.10 13.59
 90  13.58 2.26
 91  11.46 4.08
 92  1.53 13.31
 93  8.82 2.11
 94  4.03 0.30
 95  3.44 2.87
 96  0.39 4.07
 97  3.76 11.43
 98  6.23 12.08
 99  13.36 7.71
 100  0.14 0.39
 101  2.88 3.99
 102  4.23 11.83
 103  14.05 6.66
 104  14.55 6.15
 105  5.25 13.13
 106  8.41 1.70
 107  2.21 9.95
 108  0.01 11.03
 109  12.06 4.04
 110  11.33 0.50
 111  6.91 11.72
 112  4.57 10.68
 113  8.14 10.80
 114  7.75 6.50
 115  3.51 7.89
 116  6.90 6.40
 117  11.88 11.12
 118  3.23 10.93
 119  2.78 2.78
 120  2.08 8.03
 121  0.91 10.49
 122  9.73 3.12
 123  5.44 9.75
 124  14.15 2.50
 125  13.79 10.48
 126  3.00 5.70
 127  7.20 7.58
 128  1.38 0.34
 129  3.38 9.13
 130  6.84 6.89
 131  2.02 13.74
 132  13.29 13.90
 133  9.86 1.52
 134  9.83 12.64
 135  4.30 11.91
 136  5.67 5.21
 137  7.40 0.41
 138  8.32 12.84
 139  10.15 7.47
 140  0.34 8.94
 141  2.95 3.34
 142  14.65 10.15
 143  10.92 1.02
 144  10.48 14.30
 145  10.15 2.32
 146  6.19 12.17
 147  1.06 4.48
 148  11.07 10.92
 149  6.00 5.90
 150  8.57 10.30
 151  2.82 14.24
 152  0.51 10.22
 153  14.65 8.83
 154  8.06 9.80
 155  1.30 8.40
 156  3.75 4.25
 157  11.75 3.39
 158  14.40 7.67
 159  4.42 9.88
 160  6.97 14.57
 161  12.21 13.16
 162  11.74 13.27
 163  2.64 7.81
 164  9.19 8.65
 165  13.71 2.76
 166  3.95 1.53
 167  2.00 4.46
 168  11.75 1.64
 169  13.29 4.81
 170  11.44 14.60
 171  13.21 0.19
 172  3.85 9.96
 173  3.58 3.25
 174  2.63 8.00
 175  13.13 9.59
 176  7.56 10.34
 177  7.75 4.30
 178  8.61 10.40
 179  12.11 2.80
 180  4.05 10.82
 181  5.56 8.00
 182  12.35 7.55
 183  12.46 9.09
 184  9.20 10.75
 185  13.90 5.64
 186  10.35 12.11
 187  5.83 14.20
 188  7.07 9.41
 189  2.45 9.70
 190  2.41 0.58
 191  4.29 9.98
 192  10.92 12.04
 193  14.28 4.52
 194  7.44 11.38
 195  7.32 11.49
 196  7.20 12.88
 197  4.49 4.55
 198  5.43 1.95
 199  13.64 14.63
 200  12.70 12.54
 201  5.27 8.05
 202  9.66 11.10
 203  7.25 1.73
 204  5.51 9.69
 205  11.43 7.93
 206  10.27 0.72
 207  2.90 6.18
 208  12.76 2.18
 209  10.71 5.20
 210  13.56 3.03
 211  1.69 5.76
 212  0.90 6.18
 213  10.31 6.33
 214  8.13 8.95
 215  5.96 5.83
 216  6.49 11.22
 217  13.88 1.15
 218  7.32 6.13
 219  2.88 12.84
 220  0.82 14.30
 221  5.77 11.09
 222  0.02 8.67
 223  2.28 12.78
 224  10.85 12.98
 225  2.98 9.41
 226  1.01 4.67
 227  0.18 1.91
 228  10.86 10.49
 229  8.24 3.99
 230  4.44 14.20
 231  9.82 10.93
 232  10.42 8.71
 233  12.08 2.75
 234  14.84 14.96
 235  0.59 0.66
 236  14.26 6.35
 237  11.76 14.27
 238  0.02 14.03
 239  12.05 10.87
 240  12.02 0.03
 241  5.29 13.02
 242  4.71 5.46
 243  14.94 0.57
 244  0.95 8.18
 245  4.56 5.39
 246  7.38 14.38
 247  1.32 2.80
 248  8.09 13.40
 249  5.55 7.93
 250  13.36 6.14
 251  8.59 12.62
 252  12.49 5.35
 253  11.89 12.51
 254  4.38 8.94
 255  8.39 1.40
 256  8.98 13.67
 257  14.42 13.68
 258  4.14 14.36
 259  14.25 5.09
 260  7.53 3.80
 261  10.48 14.91
 262  3.18 11.81
 263  2.71 11.27
 264  10.21 8.26
 265  4.20 8.57
 266  14.40 12.79
 267  6.19 11.89
 268  3.14 3.08
 269  9.41 7.53
 270  12.02 2.80
 271  8.93 6.00
 272  1.47 8.35
 273  4.68 5.61
 274  7.70 3.93
 275  10.70 0.24
 276  7.74 6.18
 277  0.15 10.92
 278  2.99 2.86
 279  7.19 13.20
 280  11.13 11.39
 281  6.77 10.53
 282  9.19 12.96
 283  7.43 12.33
 284  1.04 1.84
 285  4.86 13.06
 286  4.63 13.79
 287  4.06 6.10
 288  7.13 8.74
 289  11.71 14.84
 290  12.67 7.41
 291  0.08 5.41
 292  13.59 0.23
 293  1.33 1.57
 294  3.09 8.52
 295  14.77 14.22
 296  4.91 6.54
 297  9.75 14.10
 298  4.50 2.18
 299  11.43 5.53
 300  4.01 1.29
 301  3.59 8.64
 302  0.08 7.65
 303  14.75 7.21
 304  1.39 11.46
 305  7.05 14.06
 306  3.86 7.13
 307  4.47 2.45
 308  7.36 5.79
 309  4.02 10.45
