 0  0.00 0.00 
 1  1.34 6.66
 2  4.78 3.42
 3  5.90 3.51
 4  6.24 3.33
 5  5.21 5.96
 6  1.38 1.81
 7  4.40 8.94
 8  7.09 1.33
 9  0.74 2.09
 10  2.81 1.60
 11  3.45 0.20
 12  8.88 7.61
 13  0.16 4.53
 14  0.94 2.89
 15  2.27 6.01
 16  1.93 3.61
 17  3.67 6.71
 18  7.03 0.57
 19  1.22 4.28
 20  3.90 6.43
 21  1.23 5.28
 22  8.24 5.63
 23  5.22 6.32
 24  6.96 5.95
 25  8.41 0.77
 26  7.55 2.86
 27  0.97 7.43
 28  1.48 1.13
 29  2.96 2.41
 30  4.02 5.23
 31  8.42 5.95
 32  8.85 3.09
 33  3.67 6.88
 34  3.65 4.89
 35  2.15 7.55
 36  2.32 3.38
 37  3.83 1.56
 38  0.01 0.05
 39  7.88 6.97
 40  6.00 7.30
 41  7.74 4.55
 42  1.16 8.70
 43  2.98 2.63
 44  0.83 5.94
 45  5.05 4.86
 46  2.17 4.47
 47  1.81 2.02
 48  7.55 5.48
 49  8.90 2.21
 50  1.37 2.05
 51  0.76 3.69
 52  5.43 4.59
 53  5.25 5.44
 54  4.64 4.13
 55  3.41 1.63
 56  2.43 2.15
 57  6.18 3.58
 58  1.85 0.16
 59  6.22 2.68
 60  6.10 2.26
 61  7.54 8.28
 62  6.73 0.35
 63  1.30 5.28
 64  5.82 1.19
 65  7.49 7.19
 66  3.24 8.25
 67  1.88 8.67
 68  3.84 7.12
 69  5.11 8.48
 70  2.25 8.53
 71  1.11 4.68
 72  1.68 7.30
 73  8.26 3.53
 74  7.46 5.48
 75  6.21 4.56
 76  7.75 4.75
 77  3.84 5.47
 78  5.10 5.14
 79  1.76 1.93
 80  6.33 0.25
 81  0.12 0.56
 82  8.50 2.00
 83  0.23 3.34
 84  0.12 5.35
 85  2.82 2.38
 86  4.87 3.93
 87  7.06 6.55
 88  2.23 6.32
 89  1.08 0.69
 90  2.80 7.30
 91  5.25 1.55
 92  3.05 0.09
 93  7.02 8.16
 94  5.23 8.78
 95  1.08 2.55
 96  0.03 1.20
 97  3.12 8.53
 98  3.20 3.35
 99  2.88 3.32
 100  8.70 5.70
 101  5.69 4.57
 102  0.63 3.75
 103  2.12 2.85
 104  1.07 3.20
 105  3.54 3.87
 106  1.50 8.79
 107  5.42 4.55
 108  8.88 3.44
 109  3.70 5.10
 110  3.22 4.79
 111  7.66 3.25
 112  5.99 1.77
 113  2.78 0.19
 114  5.12 5.66
 115  3.51 4.82
 116  2.35 0.20
 117  0.39 2.98
 118  3.95 2.51
 119  5.83 5.02
 120  5.71 0.37
 121  8.90 7.21
 122  0.16 5.31
 123  2.76 0.04
 124  8.76 6.46
 125  5.15 2.98
 126  2.25 3.80
 127  6.23 8.24
 128  5.57 0.01
 129  8.43 1.69
 130  5.67 2.94
 131  6.51 8.02
 132  3.14 6.89
 133  2.00 7.09
 134  0.40 7.83
 135  3.11 6.11
 136  8.21 3.01
 137  4.32 8.37
 138  8.32 7.07
 139  8.41 8.08
 140  4.53 4.56
 141  2.06 6.78
 142  8.36 8.28
 143  6.02 4.93
 144  8.29 5.45
 145  6.62 4.96
 146  8.38 4.13
 147  3.98 2.52
 148  2.03 5.99
 149  0.61 2.43
 150  4.82 3.73
 151  8.54 4.03
 152  6.74 3.85
 153  3.39 6.06
 154  1.92 2.80
 155  5.14 6.45
 156  7.36 7.20
 157  4.23 6.72
 158  6.48 1.25
 159  2.65 5.77
 160  6.70 0.27
 161  1.74 6.08
 162  4.40 5.72
 163  8.61 6.43
 164  2.71 0.22
 165  8.86 7.52
 166  3.95 8.39
 167  2.55 1.69
 168  3.24 5.94
 169  7.75 5.17
 170  8.75 3.89
 171  2.62 7.11
 172  2.09 6.85
 173  4.82 8.57
 174  8.11 7.47
 175  5.34 5.81
 176  7.74 7.08
 177  2.89 3.14
 178  3.80 2.50
 179  0.57 6.50
 180  2.72 0.42
 181  5.03 6.67
 182  8.81 7.58
 183  8.36 3.06
 184  4.52 7.11
 185  8.22 4.27
 186  2.00 1.84
 187  2.37 4.09
 188  8.69 7.19
 189  3.65 7.80
 190  5.66 8.99
 191  4.61 4.40
 192  7.07 7.50
 193  7.53 1.87
 194  1.00 8.10
 195  8.37 3.72
 196  8.52 4.39
 197  1.40 8.33
 198  2.97 0.76
 199  2.39 7.49
 200  7.87 1.61
 201  2.76 0.87
 202  3.45 5.13
 203  4.95 3.14
 204  3.32 8.60
 205  1.94 8.98
 206  8.60 6.55
 207  4.38 6.66
 208  5.05 2.91
 209  8.53 6.05
 210  2.01 7.90
 211  0.78 1.53
 212  3.29 2.17
 213  0.86 6.26
 214  2.93 3.25
 215  4.75 1.80
 216  4.86 7.50
 217  2.67 8.30
 218  3.63 7.62
 219  2.45 6.95
 220  7.22 4.39
 221  6.93 6.82
 222  1.94 2.31
 223  4.48 6.99
 224  5.22 4.01
 225  4.04 7.23
